1,Source Airport,Destination Airport
1,PNS,MIA
1,PPT,AKL
1,PPT,LAX
1,PRG,LHR
1,PSA,LHR
1,PSP,PHX
1,PSP,SFO
1,PVD,DCA
1,PVR,SAN
1,PVR,SFO
1,QRO,DFW
1,RAP,DFW
1,RDM,LAX
1,RDU,DCA
1,RDU,JFK
1,RDU,LGA
1,RDU,PIT
1,RIC,BOS
1,RIC,LGA
1,RIC,MIA
1,RIC,ORD
1,RNO,LAX
1,ROA,LGA
1,ROC,BOS
1,ROC,DCA
1,ROC,ORD
1,ROW,DFW
1,RST,ORD
1,RSW,DCA
1,RSW,DUS
1,RTM,LHR
1,SAF,DFW
1,SAF,LAX
1,SAN,BOS
1,SAN,LAX
1,SAN,LHR
1,SAN,MCO
1,SAN,PDX
1,SAN,PVR
1,SAN,SEA
1,SAN,STS
1,SAT,ORD
1,SAT,PHX
1,SAV,DCA
1,SAV,DFW
1,SAV,PHL
1,SBA,PHX
1,SBP,PHX
1,SCL,JFK
1,SCL,LIM
1,SCL,PMC
1,SCY,GYE
1,SDF,DCA
1,SDF,LGA
1,SDF,MIA
1,SDF,ORD
1,SDF,PHL
1,SEA,BOS
1,SEA,BUR
1,SEA,DEN
1,SEA,EWR
1,SEA,KTN
1,SEA,LAX
1,SEA,LGB
1,SEA,MCI
1,SEA,MCO
1,SEA,OAK
1,SEA,ONT
1,SEA,PEK
1,SEA,SAN
1,SEA,SFO
1,SEA,SJC
1,SEA,SMF
1,SEA,SNA
1,SEA,STL
1,SEA,YVR
1,SFO,HKG
1,SFO,LHR
1,SFO,PDX
1,SFO,PSP
1,SFO,PVR
1,SFO,SEA
1,SGF,DFW
1,SGF,ORD
1,SHV,DFW
1,SJC,GDL
1,SJC,HNL
1,SJC,KOA
1,SJC,LAX
1,SJC,LIH
1,SJC,OGG
1,SJC,PDX
1,SJC,SEA
1,SJT,DFW
1,SLC,LAX
1,SLC,ORD
1,SLP,DFW
1,SMF,LAX
1,SMF,OGG
1,SMF,SEA
1,SNA,PDX
1,SNA,SEA
1,SOF,LHR
1,SPS,DFW
1,SRQ,CLT
1,SRQ,DCA
1,STL,DCA
1,STL,LGA
1,STL,PHL
1,STL,PIT
1,STL,SEA
1,STR,LHR
1,STS,LAX
1,STS,SAN
1,SUX,ORD
1,SVG,LHR
1,SYD,ADL
1,SYD,AKL
1,SYD,ASP
1,SYD,BNE
1,SYD,CBR
1,SYD,CHC
